index,_id,author_id,display_username,username,user_description,time,twt_id,text,tag,crop_tags,place_name,place_id,country,place_type,Observation,Pertinence? (/10),Info temporalite,Info localisation,Classification
57,60f00842bd62ed8c4e415a69,1246410935260065795,Hervé Kevin,keffRV,Chargé de développement #eureden #agriculteur #céréales 🥖#légumes 🥦,2020-06-29T19:59:08.000Z,1277693102862540801,Traitement pyrale #maïs 1m80 bientôt en fleurs #samco #fmc https://t.co/TcMCOk4ZdA,pyrale,"['maïs', 'floriculture']",,,,,1,2,0,0,observation
58,60f00842bd62ed8c4e415a73,470541321,nicolas LEFEVRE,paysan02,agriculteur 👨‍🌾 🥬🌽#Fragtw,2020-06-27T13:37:50.000Z,1276872369676697600,Pose de tychogramme contre la #pyrale du maïs en famille https://t.co/dXG0Epd5kF,pyrale,"['maïs', 'millet']",,,,,1,2,0,0,observation
59,60f00842bd62ed8c4e415a76,1225516161007263746,GICQUIAUX Franck,GicquiauxF,"technicien en agroéquipement, passionné des nouvelles technologies en agricole et industriel.",2020-06-26T21:47:08.000Z,1276633118838054913,Risque #pyrale en Bretagne cette semaine. Pensez à mettre en place des mesures de protections. #protectionculturemaïs #sésamie #ravageur #maïs https://t.co/DE2Cxcwl37,pyrale,['maïs'],,,,,1,4,1,1,observation
60,60f00842bd62ed8c4e415a7b,780758268519944192,Bioline By InVivo 🌾🐝🌽🎯📲#3VA,BiolineByInVivo,@BiolineByInVivo #3VA répond aux attentes des agriculteurs via 4 divisions: ▶️bioline Seeds🌽🌾 ▶️Bioline CropCare🌱 ▶️Bioline Solutions📲 ▶️Union InVivo🚦,2020-06-26T16:37:26.000Z,1276555179018670080,"disponible dans #SMAGFarmer https://t.co/TrZqVsam7e #Biocontrole #Pyraledu #maïsdans le sud de la France, attention à la G2https://t.co/4yMAYDPZRY [Presse] dans https://t.co/NWIQNYpm7m https://t.co/v2JYXO4b52",pyrale,"['attier', 'maïs']",,,,,1,4,0,1,observation
61,60f00842bd62ed8c4e415a85,1265913961431605255,marie-christine fort legrand,fort_legrand,aime travailler en #collectif pour développer #agroecologie dans les #territoires #normandie,2020-06-25T07:28:43.000Z,1276054702145376256,La pyrale du maïs progresse en Normandie https://t.co/vxcbZW6csv,pyrale,['maïs'],,,,,1,4,0,1,observation
62,60f00842bd62ed8c4e415a96,373474142,Cavac,CAVAC_,#Coopérative agricole implantée en Vendée et Deux-Sèvres depuis 1965. #PositiveAgriculture,2020-06-24T14:03:43.000Z,1275791720614158338,"Pour lutter contre la pyrale dont la chenille est un ravageur du maïs , nos agriculteurs ont choisi une solution de biocontrôle. Afin de valoriser cette pratique, des banderoles ont été déposées au Mont des Alouettes, à Marans et St Michel-en-l'Herm! #PositiveAgriculture https://t.co/8IXgK0FKMV",pyrale,['maïs'],,,,,0,0,0,0,conseil
63,60f00842bd62ed8c4e415aae,876148423,Sadya LM,sAathenaAs,"Je suis Différente et je suis Libre ☯️ Seule Idéologie : le Meilleur pour le plus d'Humains, Ici et Maintenant ⚛️ Gauche Universaliste Républicaine ☮️ En Colère",2020-06-23T19:55:48.000Z,1275517934941716481,"""C'est aux USA que les premières plantes OGM ont été cultivé. L'une des deux grandes catégories, les plantes Bt, sont conçues pour résister à des insectes ravageurs, comme la pyrale ou la chrysomèle du maïs.."" #THEMA",pyrale,['maïs'],,,,,0,0,0,0,politique
64,60f00842bd62ed8c4e415ab3,857192262064910336,Laure Keller,laure_kel,Ingénieure commerciale Fourragères ☘️ et Intercultures 🌾 #semences #agriculture @SemencesdeFrance,2020-06-23T14:21:43.000Z,1275433862630387712,Épandeur de trichogrammes permet de poser les trichogrammes dans les maïs rapidement et de manière mécanisée #protection contre la #pyrale https://t.co/5ihHfRgPI4,pyrale,['maïs'],,,,,0,0,0,0,conseil
65,60f00842bd62ed8c4e415ab5,3065997190,ChambreAgriNormandie,Agri_Normandie,Compte officiel des Chambres d'#agriculture de #Normandie. #Évènements #informations #territoires #élevage #formation #agronomie #innovation #agroalimentaire,2020-06-23T12:36:38.000Z,1275407416990056448,"La #pyrale du #maïs progresse en #Normandie. Présente depuis quelques années dans le sud, elle gagne du terrain et se développe désormais dans toute la région. https://t.co/Bckq9ouT1x",pyrale,['maïs'],,,,,1,4,0,1,observation
66,60f00842bd62ed8c4e415abb,1272005823976353792,Nous voulons des coquelicots Roumois - Neubourg,Coquelicots27,Nous voulons des #coquelicots #Roumois - Plateau du #Neubourg est un collectif de citoyens en faveur de l'interdiction des #pesticides de synthèse.,2020-06-23T10:10:35.000Z,1275370661645615106,"Contre la #pyrale du #maïs, recommande aux #agriculteurs d'utiliser des #trichogrammes, moyen biologique efficace de lutter contre ce fléau. cc https://t.co/ql9bG0v1FB #GRCETA27 #GRCETA #FrAgTw #precisionag #PresseAgri #AgroEcologie",pyrale,['maïs'],,,,,0,0,0,0,conseil
67,60f00842bd62ed8c4e415acc,128539315,VIVESCIA,Vivescia,"VIVESCIA est un groupe coopératif agricole et agroalimentaire, spécialisé dans la production et la transformation des céréales.",2020-06-22T13:00:02.000Z,1275050918304776193,"Nos équipes innovent ! Pour lutter contre la pyrale et produire du #maïsde manière durable, utilisation d'un drone et du #biocontrôle. Les trichogrammes (micro-guêpe mesurant moins de 1 mm) ont pour vocation de détruire les œufs de la pyrale, protégeant ainsi la culture. https://t.co/3XXrhEStpJ",pyrale,['maïs'],,,,,0,0,0,0,conseil
68,60f00842bd62ed8c4e415adf,701483292084854785,Frédéric Bossard,bobossfred,producteur de #porc #blondedaquitaine #céréales @fnsea44 #ceuxquifontleporc #LesPiedsSurTerre,2020-06-18T14:48:23.000Z,1273628633916211200,#Maïs semé le 10avril sous plastique.avec 75mm d’eau il va encore carburer sauf si la #pyrale ou la #sesamie insecte foreur passent à l’action .Ces nuisibles comme les #corbeaux #sanglier #choucas sont de plus en plus présent .@dguillaume26 https://t.co/hCgnZ7gdPl,pyrale,"['chou', 'maïs', 'chou potager']",,,,,1,2,1,0,observation
69,60f00842bd62ed8c4e415ae1,709818497220616192,Académie Agriculture,AcademieAgri,"Société savante, créée en 1761, ayant pour objectif d'éclairer les décideurs et les citoyens sur les problématiques agricoles, alimentaires et environnementales",2020-06-18T11:36:27.000Z,1273580330470047745,Le jury #MakeITAgri présidé par Philippe Gate et auquel sont associés 2 autres membres de notre Compagnie écoute cet apm la présentation du projet #trichodrone visant la lutte contre la #pyrale du #maïs https://t.co/HP2wXLYMWl,pyrale,['maïs'],,,,,0,0,0,0,pub
70,60f00842bd62ed8c4e415ae8,1077870773157707776,Juliette,jujfrv,🇫🇷,2020-06-18T09:17:34.000Z,1273545379108270081,' la chaîne alimentaire '' entre insecte va donc permettre au maïs d'être traité et de réduire à terme son nuisible : la pyrale,pyrale,"['maïs', 'limettier']",,,,,0,0,0,0,conseil
71,60f00842bd62ed8c4e415aea,1269723139,"Maïs Culture Durable, cet épi m'épate !",MaisDurable,"Les atouts du maïs sont multiples ! 3500 produits de notre quotidien en contiennent : dentifrice, peinture... Découvrez-les !
#maïsiculteur #semences #semencier",2020-06-18T09:14:56.000Z,1273544715967873024,Traitement de la#pyrale du #maïs par les trichogrammes : un moyen de lutte biologique et efficace ! https://t.co/3A1rj9Xj6V,pyrale,['maïs'],,,,,0,0,0,0,conseil
72,60f00842bd62ed8c4e415aeb,1077870773157707776,Juliette,jujfrv,🇫🇷,2020-06-18T09:14:03.000Z,1273544493409669122,"Le trichogramme pour se développer va se placer dans les œufs de pyrale et parasiter leurs développement. Ainsi le nombre de pyrale diminue significativement. Le maïs est donc moins '' attaqué '' par la pyrale, qui réduit en nombre grâce aux trichogrammes. https://t.co/63fNeZ4dFT",pyrale,['maïs'],,,,,0,0,0,0,conseil
73,60f00842bd62ed8c4e415afa,713466976698560512,julien_54 🌾🌽🚜🏍,BADURAUX_j,#agriculteur #lorrain qui recherche des solutions d'avenir innovantes pour produire PLUS et MIEUX avec MOINS #ferme #familiale @agilemc2 #agripapa 2x #teamPCV,2020-06-17T11:03:56.000Z,1273209758036754433,#biocontrôle lutte #biologique contre la pyrale dans mes #maïs à l’aide des #trichogrammes #produireplusetmieux https://t.co/xmCf7e6oEt,pyrale,['maïs'],,,,,1,2,0,0,observation
74,60f00842bd62ed8c4e415b00,781129373764247554,Bioline #bioControle 🐝🐞🕷,Bioline_AS,👉 produit & commercialise micro/macro organismes #biocontrole pr lutter #naturellement contre #insectes ravageurs des cultures 🇪🇸🇺🇸🇬🇧 #3VA,2020-06-16T09:18:03.000Z,1272820724932231168,#TrichotopMax : la durée d'action la plus longue avec la technologie #UltraRetard pour une protection optimale de vos #maïs contre la pyrale ! https://t.co/hUip8ZGaj9,pyrale,['maïs'],,,,,0,0,0,0,pub
75,60f00842bd62ed8c4e415b20,1016625779638263808,Remy Merceron,Remy_Merceron,"Passionné d'#agronomie et des innovations pour l'#agriculture. protections des #cultures, semences & génétique (#maïs) Je tweete personnellement 👨‍🌾🌽🌾🌻",2020-06-14T17:57:32.000Z,1272226683899318274,Première #pyrale du #maïs en élevage issues des premières pontes du 12 mai. Ooplaque visible. Premiers symptômes (coup de fusil) en culture sud 85 Nord 17. Grosse pression foreurs cette année en centre ouest. Dégâts #sésamies déjà bien visibles. #FrAgTw https://t.co/MBG7xhmoKm,pyrale,['maïs'],,,,,1,10,1,1,observation
76,60f00842bd62ed8c4e415b35,1177853240894992384,Leguereau Julien,LeguereauJ,,2020-06-11T17:59:23.000Z,1271139982653210626,Les trichogrammes sont une solution de lutte biologique contre la pyrale du maïs qui ravage les tiges du maïs,pyrale,['maïs'],,,,,0,0,0,0,conseil
77,60f00842bd62ed8c4e415b3c,1269723139,"Maïs Culture Durable, cet épi m'épate !",MaisDurable,"Les atouts du maïs sont multiples ! 3500 produits de notre quotidien en contiennent : dentifrice, peinture... Découvrez-les !
#maïsiculteur #semences #semencier",2020-06-11T08:53:26.000Z,1271002591766499328,Les trichogrammes sont les seuls moyens de lutte en biocontrôle contre la pyrale du #maïs ! 120 000 ha sont traités en France https://t.co/uAIBzzxMQ6,pyrale,['maïs'],,,,,0,0,0,0,conseil
78,60f00842bd62ed8c4e415b47,1378862053,DE SANGOSSE,DESANGOSSE,"#DESANGOSSE innove et met en marché des BIO-SOLUTIONS. #Biocontrôle, BioFertilisants, BioNutrition pour pérenniser les écosystèmes agricoles #PositiveProduction",2020-06-10T08:19:30.000Z,1270631663228334082,"[ La #pyrale est dans le maïs ] #DESANGOSSE en parle ""La présence de la pyrale est observée précocement ce printemps. Dans de nombreux secteurs de culture du maïs"" https://t.co/gsUqrGg3p4 https://t.co/PbzkUiUpsM",pyrale,['maïs'],,,,,1,10,1,1,observation
79,60f00842bd62ed8c4e415b4c,1269566705115770880,Jean-baptiste Roy,Jbroy71,Éleveur allaitant Charolaise Vente directe,2020-06-09T13:15:47.000Z,1270343838108975105,"Deuxième passage dans le #maïs aujourd’hui, cette fois a pieds. Pose des #trichogramme pour lutter contre la pyrale #luttebiologique #agricultureraisonnée #agriculturedurable https://t.co/BO6CXZN6MZ",pyrale,['maïs'],,,,,1,2,0,0,observation
80,60f00842bd62ed8c4e415b56,299828648,Buard Vincent🌻🐞👨‍🌾,bubu1664,Cultivateur👨‍🌾de biodiversité https://t.co/guCX7bQfry Charente nord 16 agri/jardinier #FrAgTw #agriculteur #ComPositi,2020-06-08T16:57:19.000Z,1270037199074058240,Elodie pose les trichogrammes dans le maïs https://t.co/YQ0y3qQo2x Afin de lutter contre la pyrale chenilles qui forent la tige du maïs #agriculture #FrAgTW #agriraisonnée,pyrale,['maïs'],,,,,1,2,0,0,observation
81,60f00842bd62ed8c4e415b69,780758268519944192,Bioline By InVivo 🌾🐝🌽🎯📲#3VA,BiolineByInVivo,@BiolineByInVivo #3VA répond aux attentes des agriculteurs via 4 divisions: ▶️bioline Seeds🌽🌾 ▶️Bioline CropCare🌱 ▶️Bioline Solutions📲 ▶️Union InVivo🚦,2020-06-06T06:53:43.000Z,1269160524756987905,présente #cclair analyse floraison &amp; modulation éclaircissagehttps://t.co/a76a7hiHhs Ne baissez pas la garde contre la #pyraledu #maïs https://t.co/oZBPirwLyU essais +Trichogrammes #3VA https://t.co/f4r0Nvxjvl https://t.co/wbFSH950V9,pyrale,['maïs'],,,,,1,4,0,0,observation
82,60f00842bd62ed8c4e415b82,1092454874883735552,JY Chauveau,ChauveauJy,,2020-06-04T11:37:25.000Z,1268507145013735424,Les anti-OGM occidentaux se battaient contre le maïs OGM Bt résistant à la pyrale (même principe que coton). Entre des paysans africains exposés aux insecticides et leur stratégie idéologique ils ne sont pas posé de question. Le paysan africain cela ne compte pas pour eux !,pyrale,['maïs'],,,,,0,0,0,0,politique
83,60f00842bd62ed8c4e415b92,1378862053,DE SANGOSSE,DESANGOSSE,"#DESANGOSSE innove et met en marché des BIO-SOLUTIONS. #Biocontrôle, BioFertilisants, BioNutrition pour pérenniser les écosystèmes agricoles #PositiveProduction",2020-06-03T12:15:48.000Z,1268154414352777221,"Ne baissez pas la garde contre la #pyrale du maïs ! "" La présence de pyrale sur maïs est souvent sous-estimée et ses dégâts sont facilement confondus avec ceux de la sésamie. "" via https://t.co/lkW40C0gQC https://t.co/yHtgH7eyI9",pyrale,['maïs'],,,,,0,0,0,0,conseil
84,60f00842bd62ed8c4e415b95,1378862053,DE SANGOSSE,DESANGOSSE,"#DESANGOSSE innove et met en marché des BIO-SOLUTIONS. #Biocontrôle, BioFertilisants, BioNutrition pour pérenniser les écosystèmes agricoles #PositiveProduction",2020-06-03T09:01:48.000Z,1268105593849548801,"[ La #pyrale est dans le maïs ] La présence de la pyrale est observée précocement ce printemps . Dans de nombreux secteurs de #culture du #maïs, y compris au nord de la France. La vigilance est donc de mise dès à présent ! Nos biosolutions https://t.co/gsUqrGg3p4 https://t.co/A3zOseFcOb",pyrale,['maïs'],,,,,1,10,1,1,observation
85,60f00842bd62ed8c4e415b97,780758268519944192,Bioline By InVivo 🌾🐝🌽🎯📲#3VA,BiolineByInVivo,@BiolineByInVivo #3VA répond aux attentes des agriculteurs via 4 divisions: ▶️bioline Seeds🌽🌾 ▶️Bioline CropCare🌱 ▶️Bioline Solutions📲 ▶️Union InVivo🚦,2020-06-03T07:57:02.000Z,1268089295220477952,[#biocontrole ] Ne baissez pas la garde contre la #pyraledu #maïs #Phyteurop https://t.co/pu6lIweTVk via https://t.co/FVr1MbZNVH,pyrale,['maïs'],,,,,0,0,0,0,conseil
86,60f00845bd62ed8c4e415d77,861629668373536770,François PÉTORIN,FPetorin,"#agriculteur
Céréalier
Producteur de #semences
#FrAgTw
@Fragritwittos",2020-05-30T21:16:23.000Z,1266840904846979072,Ce soir je protège mon #maïssemences contre la pyrale et la sésamie ! #SaturdayMotivation #ceuxquifontlessemences https://t.co/hEtEsEjjWv,pyrale,"['semence', 'maïs']",,,,,1,2,0,0,observation
87,60f00845bd62ed8c4e415d92,1017769924658417670,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-05-28T14:46:33.000Z,1266018023837773824,"La pyrale, principal ravageur du maïs: Lutte biologique et chimique https://t.co/5iDf4pvb7m via #Maïs #Pyrale_du_maïs #Conseil_agronomiques #Insecticides #Ravageurs SOURCE: fiches.arvalis-infos",pyrale,['maïs'],,,,,0,0,0,0,conseil
88,60f00845bd62ed8c4e415d96,1052136290685243393,Halgrin Isabelle,HalgrinIsabelle,Chargée de mission #maïs #semences en Auvergne Rhône Alpes,2020-05-28T12:56:56.000Z,1265990438978281472,"Et oui, la lutte biologique en maïs ( contre la Pyrale) est possible depuis plus de 30 ans grâce à un allié qui s'appelle le trichogramme https://t.co/szNspyIY7M",pyrale,['maïs'],,,,,0,0,0,0,conseil
89,60f00845bd62ed8c4e415d9e,1017769924658417670,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-05-28T09:08:08.000Z,1265932862404132864,"La pyrale, principal ravageur du maïs: Lutte préventive https://t.co/2EwzvDM9aQ via #Maïs #Pyrale_du_maïs #Conseil_agronomiques #Ravageurs SOURCE: fiches.arvalis-infos",pyrale,['maïs'],,,,,0,0,0,0,conseil
90,60f00845bd62ed8c4e415dac,4876280451,UNTERNAHRER VERONIQU,unterv,Directrice Communication Groupe Oxyane,2020-05-28T06:44:47.000Z,1265896784544620545,"Aujourd’hui, sur l’exploitation de Stéphane, mise en place des trichogrammes qui permettent de lutter, naturellement, contre la pyrale du maïs https://t.co/HGU44Uc4KI",pyrale,['maïs'],,,,,1,2,0,0,observation
91,60f00845bd62ed8c4e415dad,3064571297,Pierre-Alexis Marre,PierreA_Marre,Ingénieur Agriculture/Agronomie @Unilasalle Beauvais. Passion Grande Culture. #Maïs #Soja #Colza #Blé #AC2C #SDCV Mes tweets n'engagent que moi !,2020-05-27T21:38:22.000Z,1265759276800278535,"On se plaignait des excés d'eau il y a 15j pour #semis printemps + #Fusa ? Aujourd'hui 30°c depuis qq jours et 1er tour d'eau sur #maïs ! Les aphid sont présents , plus pour longtemps . #pyrale #sesamie Impressionnant le passage strip till sans 3x15 !! https://t.co/HNIevHuL0C",pyrale,['maïs'],,,,,1,2,0,0,observation
92,60f00845bd62ed8c4e415db1,1017769924658417670,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-05-27T15:34:34.000Z,1265667722966380544,Les dégâts que peuvent causer les pyrales sur les cultures de maïs https://t.co/dK3XyJ87Z7 via #Maïs #Pyrale_du_maïs #Ravageurs SOURCE: fiches.arvalis-infos,pyrale,['maïs'],,,,,0,0,0,0,conseil
93,60f00845bd62ed8c4e415dba,1017769924658417670,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-05-27T12:07:18.000Z,1265615559628070912,Cycle de développement de la pyrale du maïs https://t.co/prz8VddrGV via #Maïs #Pyrale_du_maïs #Ravageurs SOURCE: fiches.arvalis-infos,pyrale,['maïs'],,,,,0,0,0,0,conseil
94,60f00845bd62ed8c4e415dbd,1017769924658417670,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2020-05-27T09:15:24.000Z,1265572303011790848,"La pyrale, principal ravageur du maïs, est présente dans les cultures https://t.co/oxbf79DuPi via #Maïs #Pyrale_du_maïs #Ravageurs SOURCE: fiches.arvalis-infos",pyrale,['maïs'],,,,,0,0,0,0,conseil
95,60f00845bd62ed8c4e415dc5,1206608298239246337,aladin.farm,AladinFarm,"🔍Solution digitale📲d'achats de biens et services, co-créée par les coopératives pour leurs #agriculteurs, et en réponse aux transformations du monde agricole",2020-05-27T04:44:59.000Z,1265504248676188160,Ravageur du maïs : trois moyens de lutte contre la pyrale tous les produits dispos sur https://t.co/lp0qOmEp1B par #agriculture #protection #culture #maïs,pyrale,['maïs'],,,,,0,0,0,0,conseil
96,60f00845bd62ed8c4e415dc6,1193132214449508352,Marie / La boîte à curiosités,curiosiboite,"🌱Sciences curieuses, art et nature ! Chaine YT : La boîte à curiosités 👉 https://t.co/mwzeICq53y",2020-05-26T22:16:23.000Z,1265406455349415936,"Et si on parle de la pyrale du maïs, je lis qu’elle mesure 25mm à 35mm. Celui d’hier faisait 50 voire 55.",pyrale,['maïs'],,,,,1,0,1,0,observation
98,60f00845bd62ed8c4e415dcf,1048231545692213248,Réussir Bovins Viande,BovinsViande,,2020-05-26T12:55:33.000Z,1265265315287429125,Ravageur du maïs : trois moyens de lutte contre la pyrale https://t.co/qVClBGYyXz https://t.co/75HbNKgpin,pyrale,['maïs'],,,,,0,0,0,0,conseil
99,60f00845bd62ed8c4e415de2,723264358323765248,Emeric Courbet,EmericCa70,Chambre Agriculture 70,2020-05-25T16:49:33.000Z,1264961816188329992,"Avec vol de #pyrale et dépôt de #ponte extrêmement précoce (du jamais vu !), je confirme depuis 2 ans la présence de #pyrales #plurivoltines en #FrancheComte #Hautesaone. Les conséquences du #réchauffement climatique sont flagrantes pour ce ravageur. #maïs https://t.co/yvCnvto4e6",pyrale,['maïs'],,,,,1,2,0,0,observation
100,60f00845bd62ed8c4e415de4,1048226544731271168,Réussir Lait,ReussirLait,,2020-05-25T16:18:34.000Z,1264954017081438211,Ravageur du maïs : trois moyens de lutte contre la pyrale https://t.co/fuOKpz86W0 https://t.co/SfBAlEiyJU,pyrale,['maïs'],,,,,0,0,0,0,conseil
101,60f00845bd62ed8c4e415dee,492112419,AGRI72,AGRI_72,Toute l'information agricole sarthoise au service des agriculteurs 👨‍🌾 @reussir #journal #agriculture #Sarthe,2020-05-25T07:38:56.000Z,1264823249248161794,"[#Conseildelasemaine] "" En cas de lâchers précoces des trichogrammes, pour lutter contre la pyrale, sur des maïs peu développés, les diffuseurs doivent être attachés sur des tuteurs ou protégés par un étui"", suggère Michel Moquet https://t.co/IEryinSDAM",pyrale,['maïs'],,,,,0,0,0,0,conseil
102,60f00845bd62ed8c4e415df0,775693554417012736,maxime touzaint,maxime_touzaint,Responsable appro et animation commerciale coopérative Sèvre et Belle🌽🌻🚜 ancien @Groupe_ESA,2020-05-25T07:15:05.000Z,1264817248562266113,Les dégâts de #pyrales ne se limitent pas au Sud et ses conséquences sont significatives en #grain ET en #fourrage Méfiance car l'année est favorable et précoce Les conditions actuelles ne font que renforcer le risque Alors on protège son #maïs https://t.co/5laGma6YBp,pyrale,"['maïs', 'culture fourragère', 'céréale fourragère']",,,,,1,10,1,1,observation
103,60f00845bd62ed8c4e415df9,862194355,Christian Dionne,Ch_Dionne,"Producteur agricole (maïs, soya, céréale) ~ Fier papa de 4 enfants ~ Je fais aussi des podcasts sur le monde agricole!",2020-05-22T09:13:16.000Z,1263759824942182400,C’est du maïs BT. Les grains bleus est le maïs non BT qui servent de refugent pour la pyrale du maïs,pyrale,['maïs'],,,,,0,0,0,0,conseil
104,60f00845bd62ed8c4e415dfa,862194355,Christian Dionne,Ch_Dionne,"Producteur agricole (maïs, soya, céréale) ~ Fier papa de 4 enfants ~ Je fais aussi des podcasts sur le monde agricole!",2020-05-22T09:12:05.000Z,1263759527804932096,C’est du maïs BT. Les grains bleus est du maïs non BT qui servent de refuge pour la pyrale du maïs,pyrale,['maïs'],,,,,0,0,0,0,conseil
105,60f00845bd62ed8c4e415e02,492112419,AGRI72,AGRI_72,Toute l'information agricole sarthoise au service des agriculteurs 👨‍🌾 @reussir #journal #agriculture #Sarthe,2020-05-20T16:55:27.000Z,1263151360276680706,"A la Une de votre prochain numéro, un dossier #bio, les consultations publiques #ZNT et arrêté cadre sur l'eau , de nouveaux présidents pour AsCefiga et , des conseils contre la pyrale du maïs et l'annulation de #FoireduMans... https://t.co/NhOMomvZOI",pyrale,['maïs'],,,,,0,0,0,0,politique
106,60f00845bd62ed8c4e415e06,1206608298239246337,aladin.farm,AladinFarm,"🔍Solution digitale📲d'achats de biens et services, co-créée par les coopératives pour leurs #agriculteurs, et en réponse aux transformations du monde agricole",2020-05-20T10:59:59.000Z,1263061904144183296,"Trichogrammes et insecticides dispo sur ‼ Maïs fourrage Le risque pyrale est présent, ne relâchez pas la vigilance ! https://t.co/2qlf7UZL8Y par #trichogrammes #pyrale #maïs",pyrale,"['maïs', 'maïs fourrage', 'culture fourragère', 'céréale fourragère', 'maïs céréale']",,,,,1,2,0,0,observation
107,60f00845bd62ed8c4e415e0b,361871925,Web-agri.fr,WebagriFR,Le quotidien de l’#éleveur #bovin👨‍🌾👩‍🌾🐮🌿🚜 #élevage #agriculture #éleveurs #lait #viande #CeuxQuiFontLeLait #CeuxQuiFontLaViande #FrAgTw https://t.co/rjHTuSGLJa,2020-05-19T12:23:04.000Z,1262720425743638528,"[Maïs fourrage] Le risque pyrale est présent, ne relâchez pas la vigilance ! https://t.co/rWP5RhkMJR https://t.co/OY2I6li96T",pyrale,"['maïs', 'maïs fourrage', 'culture fourragère', 'céréale fourragère', 'maïs céréale']",,,,,1,2,0,0,observation
108,60f00845bd62ed8c4e415e28,712670532639006721,COPEEKS,COPEEKS_SAS,Solutions connectées collaboratives pour l'agriculture de précision [Connected collaborative precision farming end-to-end solutions],2020-05-15T08:13:53.000Z,1261208165246472192,"Maïs : La pyrale, un ravageur à prendre au sérieux ! À distance, le piège connecté PEEK vous permet de détecter l’apparition du ravageur et vous permet d’agir au bon moment. Utilisez-vous des pièges pour détecter les vols de ravageurs ? https://t.co/lrPRZMb5vY https://t.co/hl69paAkeo",pyrale,['maïs'],,,,,0,0,0,0,pub
109,60f00845bd62ed8c4e415e2f,1693213694,Cultivar élevage,CultivarElevage,La référence technique au service des éleveurs bovins #agriculture #élevage #bovin #lait #viande,2020-05-14T15:01:40.000Z,1260948398733221891,"_/ #Maïs \_Des panicules ou des tiges cassées, des épis perforés…Attention à la #Pyrale ! https://t.co/BBGUuFmrec",pyrale,"['attier', 'maïs']",,,,,1,10,0,0,observation
110,60f00845bd62ed8c4e415e3a,1381320902,JA Indre et Loire,JAIndreetloire,Syndicat agricole regroupant les jeunes de 16 à 35 ans en Indre-et-Loire : Dossier phare ...#RGA #JA #Avenir,2020-05-14T09:45:50.000Z,1260868917297401856,Une vidéo de très bien faite pour découvrir comment les producteurs de maïs utilisent la lutte biologique intégrée pour protéger leurs cultures contre un papillon ravageur : la pyrale du maïs https://t.co/A0S2EGmqLt,pyrale,['maïs'],,,,,0,0,0,0,conseil
111,60f00845bd62ed8c4e415e3f,1269723139,"Maïs Culture Durable, cet épi m'épate !",MaisDurable,"Les atouts du maïs sont multiples ! 3500 produits de notre quotidien en contiennent : dentifrice, peinture... Découvrez-les !
#maïsiculteur #semences #semencier",2020-05-14T07:13:33.000Z,1260830594352758785,A ma connaissance le trichogramme s attaque à la pyrale du #maïs uniquement.,pyrale,['maïs'],,,,,0,0,0,0,conseil
112,60f00845bd62ed8c4e415e52,1044959734938435584,Serge Parise,SergeParise,,2020-05-12T12:44:28.000Z,1260189098037428225,Et sa marche qu'avec la pyrale du maïs ou pour tous le reste.? Et ensuite elle deviennent quoi ces guêpes microscopique.? Je sais ça fait beaucoup de question Mais je suis curieux,pyrale,['maïs'],,,,,0,0,0,0,conseil
113,60f00845bd62ed8c4e415e57,712341774,Steph RJ,stephjegu,"Soutien l'agriculture et ses producteurs, au boulot comme à la maison, entre Dordogne et Lot-et-Garonne
#FrAgTw",2020-05-12T07:51:22.000Z,1260115335170187264,"Connaissez vous les #trichogrammes? ces guêpes microscopiques pondent dans les oeufs de pyrale, qui fait chaque année de sacrés dégâts. Avec + de 120000ha protégés ainsi chaque année, le #maïs applique à très grande échelle le #biocontrôle. Et c'est le moment des les commander! https://t.co/quqA2OCxqn",pyrale,['maïs'],,,,,0,0,0,0,conseil
114,60f00845bd62ed8c4e415f28,781129373764247554,Bioline #bioControle 🐝🐞🕷,Bioline_AS,👉 produit & commercialise micro/macro organismes #biocontrole pr lutter #naturellement contre #insectes ravageurs des cultures 🇪🇸🇺🇸🇬🇧 #3VA,2020-04-20T08:05:20.000Z,1252146318002270208,"#Pyrale du maïs : les semis sont bien avancés dans de nombreuses régions, il est temps de réfléchir au programme de protection : votre solution de référence depuis + de 30 ans, naturelle et efficace, c'est #TrichotopMax + d'info https://t.co/ofVo2DXoi6 https://t.co/WTEsplj68g",pyrale,['maïs'],,,,,1,0,1,0,observation
