,_id,author_id,display_username,username,user_description,time,twt_id,text,tag,crop_tags,Observation
203,60f00850bd62ed8c4e416d87,7.811293737642476e+17,Bioline #bioControle 🐝🐞🕷,Bioline_AS,👉 produit & commercialise micro/macro organismes #biocontrole pr lutter #naturellement contre #insectes ravageurs des cultures 🇪🇸🇺🇸🇬🇧 #3VA,2019-07-01T07:10:40.000Z,1145590529725480960,#Biocontrole Les drones contre la #pyrale du #maïs Cc https://t.co/HsdWcMrSR7 via,pyrale,['maïs'],0
204,60f00850bd62ed8c4e416d8a,8.010099993927025e+17,AgriGoodNews,AgriGoodNews,#AGriGoodNews. Une #actualité 100% #positive sur l'#agriculture et le secteur #agroalimentaire pour un monde #agricole revisité.,2019-07-01T06:32:35.000Z,1145580943882633216,1⃣ #AgriGoodNews La Vie charentaise – Des #drones au service de la lutte #biologique contre la pyrale en culture de #maïs https://t.co/VCVUiYZavv https://t.co/tf4qiwl4Wl,pyrale,['maïs'],0
206,60f00850bd62ed8c4e416da8,8.571922620649103e+17,Laure Keller,laure_kel,Ingénieure commerciale Fourragères ☘️ et Intercultures 🌾 #semences #agriculture @SemencesdeFrance,2019-06-29T05:41:17.000Z,1144843257987383300,"On pose les Trichogrammes pour lutter contre la du #maïs #TrichoChallenge et ainsi on limite les dégâts (casse de tige, perforation des épis ...) https://t.co/a2gfneit2s",pyrale,['maïs'],1
207,60f00850bd62ed8c4e416dbf,9.180829246621327e+17,Florent ROLET,florent_rolet,"Chief Hapiness Officer pour vaches laitières,  vers de terre, carabes et céréales.",2019-06-28T09:04:40.000Z,1144532054601883649,"Lutte biologique contre la pyrale du maïs : 350 plaquettes de trichogrammes posées, 5 km parcourus, 7 ha de protégés le tout en 1h30. Encore la même chose ce soir et ce sera bon. https://t.co/C4XNdmYKzh",pyrale,['maïs'],1
208,60f00850bd62ed8c4e416ddd,4868357793.0,Schwartz,Patoon68,"Agriculteur, producteur de maïs, betterave, tournesol semence, blé semence.",2019-06-27T18:22:52.000Z,1144310141313007616,"Protection du #maïs contre la #Pyrale Par #trichogrammes épandu avec un drone réalisé par la coopérative de céréale de Colmar. Tout est automatique, guidage gps 9m/s à 20m du sol! #Cac #agriprecis https://t.co/sMrORA0Koc",pyrale,"['maïs', 'céréale']",1
209,60f00850bd62ed8c4e416df5,1269723139.0,"Maïs Culture Durable, cet épi m'épate !",MaisDurable,"Les atouts du maïs sont multiples ! 3500 produits de notre quotidien en contiennent : dentifrice, peinture... Découvrez-les !
#maïsiculteur #semences #semencier",2019-06-27T09:36:42.000Z,1144177726380752896,le #maïs est l'une des grandes cultures pour laquelle il existe une solution de lutte biologique contre la #pyrale #Biocontrole - retrouvez ces infos en page 3 du suppléments de https://t.co/DXG18mLG89 https://t.co/2cPqxJcYoc,pyrale,['maïs'],0
210,60f00850bd62ed8c4e416e00,1269723139.0,"Maïs Culture Durable, cet épi m'épate !",MaisDurable,"Les atouts du maïs sont multiples ! 3500 produits de notre quotidien en contiennent : dentifrice, peinture... Découvrez-les !
#maïsiculteur #semences #semencier",2019-06-27T08:42:25.000Z,1144164064953847809,Oui ! le #maïs est la première plante de grandes cultures pour laquelle des solutions de #Biocontrole existent #trichogrammes #pyrale https://t.co/EyNI0nlRs0,pyrale,['maïs'],0
211,60f00850bd62ed8c4e416e03,3288666460.0,AgriActu,AgriActu,Actualité #agricole pour les #agriculteurs,2019-06-27T08:01:44.000Z,1144153828406779904,Pyrale du maïs : le pic de vols bientôt atteint https://t.co/1aFc1j6pDL via Pleinchamp #agri https://t.co/ZNgCSY9Ui1,pyrale,"['attier', 'maïs', 'grande culture']",1
212,60f00850bd62ed8c4e416e0e,4728811835.0,michael Tavernier,MichaelMickha,"curieux de tout , mais bougon, méchant scientiste et affreux libéral . mammifère omnivore qui croit que la terre est ronde. tweets perso qui n’engagent personne",2019-06-26T16:27:50.000Z,1143918804994535424,Dernier moyen bio Une bactérie du sol : bacillus thuringiésis qui donne la .. chiasse a beaucoup de chenilles différentes (celle du buis par exemple ou la pyrale du maïs) https://t.co/7IXK9UZWsn,pyrale,['maïs'],0
213,60f00850bd62ed8c4e416e2b,1693213694.0,Cultivar élevage,CultivarElevage,La référence technique au service des éleveurs bovins #agriculture #élevage #bovin #lait #viande,2019-06-25T06:49:26.000Z,1143410855557640192,Maïs fourrage : La lutte 2020 contre la #pyrale s'organise dès maintenant ! Plus d'infos ici https://t.co/fswnPsQ9vS https://t.co/Oh50piFjHe,pyrale,"['maïs', 'maïs fourrage', 'culture fourragère', 'céréale fourragère', 'maïs céréale']",0
214,60f00850bd62ed8c4e416e35,8.362557395219415e+17,La Vie Charentaise,VieCharentaise,"La Vie Charentaise est le journal agricole, viticole et rural de la Charente.",2019-06-24T09:05:08.000Z,1143082619283869698,"Pour traiter préventivement le maïs, il est possible de procéder à l’épandage de microguêpes par drone. Elles parasitent les œufs de la pyrale du maïs, responsable de dégâts dans les cultures, et évitent d’avoir recours à un traitement insecticide. https://t.co/Ix9m71d2aB https://t.co/mElbvhdpIj",pyrale,['maïs'],0
216,60f00850bd62ed8c4e416e73,1.002613563914154e+18,ChristopheB.,agritof80,Agriculteur à droite de la Baie de Somme -Membre fondateur du #CADKEA (Comité Anti #DunningKrugerEffect sur l'#Agriculture) #ThreadAgri #CeuxQuiFontLAgriculture,2019-06-18T06:51:57.000Z,1140874775264485377,"Encore, faut-il bien définir où est le gaspillage : Le gaspillage, c'est aussi l'épi de maïs grain tombé par terre à cause de la pyrale ou le maïs du bord du silo non distribué. L'Europe gaspille plutôt peu mais c'est le consommateur qui en est le plus responsable. https://t.co/Wuy3giQbXB",pyrale,"['maïs', 'maïs grain']",0
217,60f00850bd62ed8c4e416e7e,7.811293737642476e+17,Bioline #bioControle 🐝🐞🕷,Bioline_AS,👉 produit & commercialise micro/macro organismes #biocontrole pr lutter #naturellement contre #insectes ravageurs des cultures 🇪🇸🇺🇸🇬🇧 #3VA,2019-06-17T13:45:41.000Z,1140616507929571330,"#Biocontrole du #maïs Le saviez-vous ? La pose de #TrichotopMax ne prend tout compris qu'une heure pour protéger environ 5 ha contre la #pyrale ! Un temps de pose très rapide, pas de préparation de chantier, ni de bouillie Plus d'infos : https://t.co/ub7HoM8adJ https://t.co/HEsoaOT1zZ",pyrale,['maïs'],0
218,60f00850bd62ed8c4e416e84,191170947.0,Visio-Crop 🌾,VisioCrop,"Crée par Luc Lorin, Agriculteur passionné par la modélisation et la météo. Développe des OAD pour agriculteurs, négoces et assureurs.
Consultant en Roumanie.",2019-06-17T07:41:41.000Z,1140524903571046400,"Pyrale du maïs (Roumanie) , modele en cours de test sur la Roumanie (Judet Craïova)....A suivre https://t.co/phfZHrYOYZ",pyrale,['maïs'],0
219,60f00850bd62ed8c4e416e90,71619520.0,Yann Fichet vacciné,yaours,40 ans d' #agronomie #semences #biotech santé des cultures #politique #agriculture durable #sol #FrAgTw. Consultant indépendant. Discussion avec non-anonymes.,2019-06-16T19:32:17.000Z,1140341342574469128,Plus de 15 ans de culture de #maïs #MON810 en Espagne ne montre pas de signe de résistance de la pyrale ou de la sésamie à la protéine #Bt #Cry1Ab https://t.co/MZlqf3IDli,pyrale,['maïs'],0
221,60f00850bd62ed8c4e416ea1,410854193.0,Daniel Sauvaitre,DanielSauvaitre,"Agriculteur (Arboriculteur, viticulteur), Président de l'Association Nationale Pommes Poires, Maire de Reignac",2019-06-13T07:05:30.000Z,1139066245414887424,Pour la pyrale du maïs c’est apocalypse now non? https://t.co/mIv0IqXXll,pyrale,['maïs'],0
222,60f00850bd62ed8c4e416ea2,410854193.0,Daniel Sauvaitre,DanielSauvaitre,"Agriculteur (Arboriculteur, viticulteur), Président de l'Association Nationale Pommes Poires, Maire de Reignac",2019-06-13T07:01:05.000Z,1139065134272393221,Pour la pyrale du maïs c’est Apocalypse now. Et c’est à...... Reignac (16) : un drone pour larguer des guêpes sur le maïs: https://t.co/mIv0IqXXll,pyrale,['maïs'],0
223,60f00850bd62ed8c4e416eb0,1269723139.0,"Maïs Culture Durable, cet épi m'épate !",MaisDurable,"Les atouts du maïs sont multiples ! 3500 produits de notre quotidien en contiennent : dentifrice, peinture... Découvrez-les !
#maïsiculteur #semences #semencier",2019-06-12T14:59:24.000Z,1138823118011666432,Les trichogrammes sont une solution en biocontrôle pour lutter contre la pyrale du #maïs - en France 120 000 ha sont traités. Une démo filmée serait intéressante https://t.co/BzEhdkTtF9,pyrale,['maïs'],0
224,60f00850bd62ed8c4e416eb3,8.463048057357967e+17,Vert l'avenir,vert_lavenir,@vert_lavenir soutient les bonnes pratiques du #MondeAgricole et accompagne le #NegoceAgricole dans le développement technique d'une #AgricultureDurable,2019-06-12T14:12:21.000Z,1138811277411848207,"La réussite de la lutte contre la pyrale du maïs par drone, fruit de la coopération ⁦@EtsNau⁩ ⁦@agriload_tech⁩ ⁦@DESANGOSSE⁩ et les agriculteurs https://t.co/5MU5FvimHR",pyrale,"['culture fruitière', 'maïs']",0
225,60f00850bd62ed8c4e416eb8,589273283.0,Vigilance OGM - Québec,VigilOGM,"Chez Vigilance OGM, nous travaillons à faire germer un Québec sans #OGM.",2019-06-11T13:15:56.000Z,1138434691487453185,Et oui... la pyrale du maïs devient résistante au pesticide produit par le maïs #OGM. Changeons de modèle agricole ! ⁦@LaVieAgricole⁩ ⁦@infogm⁩ ⁦@biotechaction⁩ ⁦@equiterre⁩ ⁦@FondDavidSuzuki⁩ https://t.co/Jmqas5FVV6,pyrale,['maïs'],0
228,60f00850bd62ed8c4e416ee1,353732330.0,Emmanuelle Ducros,emma_ducros,"Fièrement @lopinion_fr 
agriculture/ transports/tech/

Tweets engagés n'engageant que moi.

@24hPujadas le mardi.",2019-06-05T12:28:26.000Z,1136248409915035649,Le biocontrôle (des insectes qui en parasitent d'autres) existe. On lutte contre la pyrale du maïs avec une microguêpe. Loin d'être une généralité ! C'est un travail de longue haleine qui ne s'arrête jamais. Sept nouveaux ravageurs des cultures arrivent en France chaque année.,pyrale,['maïs'],0
229,60f00850bd62ed8c4e416ef7,241936602.0,Xavier GAUTIER,xgautier,"Ingénieur agricole, chargé de la communication pour ARVALIS-Institut du végétal#Agriculture#agriculteurs#recherche #FrAgTw",2019-06-03T16:28:12.000Z,1135583974208745473,"En effet, très intéressant. Travaux du même type en cours vis à vis de la pyrale du maïs #biocontrole https://t.co/ptc1vp7YPG",pyrale,['maïs'],0
230,60f00850bd62ed8c4e416eff,7.134669766985605e+17,julien_54 🌾🌽🚜🏍,BADURAUX_j,#agriculteur #lorrain qui recherche des solutions d'avenir innovantes pour produire PLUS et MIEUX avec MOINS #ferme #familiale @agilemc2 #agripapa 2x #teamPCV,2019-06-03T10:17:17.000Z,1135490630728241153,journée en compagnie d’#agriculteurs #biologique de #lorraine dans la #meuse démonstration de largage de #trichogramme par #drone pour lutter contre la #pyrale de #maïs https://t.co/nEbXJxSduj,pyrale,['maïs'],0
231,60f00852bd62ed8c4e4170f1,299828648.0,Buard Vincent🌻🐞👨‍🌾,bubu1664,Cultivateur👨‍🌾de biodiversité  https://t.co/guCX7bQfry Charente nord 16 agri/jardinier #FrAgTw #agriculteur #ComPositi,2019-05-23T18:35:32.000Z,1131629755311243264,Purée ya du monde. Heureusement que en pyrale de maïs je voit pas sa,pyrale,['maïs'],0
232,60f00852bd62ed8c4e41713e,1534171430.0,RAP-Grandes Cultures,RAP_GC,Mandat: Informer les entreprises en grandes cultures et les conseiller(e)s sur l'évolution des ennemis des grandes cultures et les moyens pour y faire face,2019-05-10T20:06:25.000Z,1126941581284663297,Cas de résistance de la pyrale du maïs au trait Cry1F confirmé en Nouvelle-Ecosse https://t.co/1MnEYPkgHr,pyrale,['maïs'],0
233,60f00852bd62ed8c4e417141,568775284.0,Julien Saguez,JSaguez,"Entomologiste, Photographe, bénévole pour différents organismes !",2019-05-10T16:24:39.000Z,1126885775142944768,Pyrale du maïs résistante à Bt dans les Maritimes. La surveillance des champs au Québec est de mise ! https://t.co/Lg9Rr0SewN,pyrale,['maïs'],0
234,60f00853bd62ed8c4e417159,2620551022.0,sylvain leroux,5Leroux,"conjoint de , père de 2, producteur grain , sirop d'érable, ect.. 
moving along on the bumpy road of life",2019-05-08T02:28:41.000Z,1125950621381799936,"Tu pensais faire comment pour contrôler la pyrale , nous - trichogrammes de Para-Bio Et les ratons .... car si tu en as dans les environs ... il vont te laisser savoir que le maïs il est prêt ! Allez! Bonne nuit!",pyrale,['maïs'],0
235,60f00853bd62ed8c4e417199,3049795721.0,Anthony Frison,AnthonyFreeAgri,Agriculteur - Expé & formations Agro - #Agroleague / amandes de Pithiviers #agroforesterie /ex docteur es sciences sol #agriculturepositive - #ACS #freeagri,2019-05-03T16:52:39.000Z,1124356104404783104,Essai de contrôle de la pyrale par action de plante répulsive avec semis maïs. Désolé mais mes grands parents ne pratiquaient pas cette agronomie là. Dois je continuer avec mes moyens ? Ou lancez vous réellement la recherche de solutions. En tout cas moi je fais https://t.co/tdG1VsQnn9,pyrale,['maïs'],0
236,60f00853bd62ed8c4e4171c3,7.811293737642476e+17,Bioline #bioControle 🐝🐞🕷,Bioline_AS,👉 produit & commercialise micro/macro organismes #biocontrole pr lutter #naturellement contre #insectes ravageurs des cultures 🇪🇸🇺🇸🇬🇧 #3VA,2019-05-02T12:56:28.000Z,1123934278616743937,"#Pyrale #maïs : Pour être livré en priorité, c'est le moment de pré-commander vos #trichogrammes ! Pas encore sûr des volumes nécessaires ? Vous pourrez les modifier légèrement à la commande ! Obtenez les coordonnées du commercial de votre région https://t.co/XQ7lOqlVnC https://t.co/zUXkuKKGv5",pyrale,['maïs'],0
237,60f00853bd62ed8c4e4171fc,7.811293737642476e+17,Bioline #bioControle 🐝🐞🕷,Bioline_AS,👉 produit & commercialise micro/macro organismes #biocontrole pr lutter #naturellement contre #insectes ravageurs des cultures 🇪🇸🇺🇸🇬🇧 #3VA,2019-04-30T07:42:42.000Z,1123130543514820610,"#Pyrale du maïs : les semis de #maïs sont bien avancés dans de nombreuses régions, il est temps de réfléchir au programme de protection : votre solution de référence depuis + de 30 ans, naturelle et efficace, c'est #TrichotopMax ! Plus d'info https://t.co/ub7HoM8adJ https://t.co/L7WvvFyDyu",pyrale,['maïs'],0
238,60f00853bd62ed8c4e4172a2,1269723139.0,"Maïs Culture Durable, cet épi m'épate !",MaisDurable,"Les atouts du maïs sont multiples ! 3500 produits de notre quotidien en contiennent : dentifrice, peinture... Découvrez-les !
#maïsiculteur #semences #semencier",2019-04-15T15:47:45.000Z,1117816788589457408,« Fabriqué en France » le trichogramme est un acteur incontournable de lutte en biocontrôle contre la pyrale du maïs https://t.co/evBXAesMl2,pyrale,['maïs'],0
239,60f00855bd62ed8c4e417493,9.109391691107983e+17,🍒 Nudibranche 🍒,Nudibranche07,"Beaucoup de petits riens font un grand tout.  #ThePintades.
Il faut être fêlé pour laisser entrer la Lumière.",2019-04-14T12:39:07.000Z,1117406932401381376,"Apparemment, dans l'Histoire, il y a déjà eu des attaques similaires en terme d'invasion d'insectes. Des fois, l'homme intervient, comme la modification génétique des maïs pour plus qu'ils soient boulottés par la pyrale des maïs, et d'autres fois la Nature régule elle-même le",pyrale,"['maïs', 'millet']",0
240,60f00855bd62ed8c4e4174a7,882280344.0,Jean-Loup Salzmann #Vacciné 😊,JeanLoupSalzman,Ancien président de la Conférence des Présidents d'Université @cpuniversite ancien président de l'@univ_spn #ESR. Désormais mes tweets n engagent que moi 😈,2019-04-13T17:56:34.000Z,1117124430977818624,Il n y a pas beaucoup de résistance de la pyrale au maïs BT me semble-t-il.,pyrale,['maïs'],0
241,60f00855bd62ed8c4e41754d,1269723139.0,"Maïs Culture Durable, cet épi m'épate !",MaisDurable,"Les atouts du maïs sont multiples ! 3500 produits de notre quotidien en contiennent : dentifrice, peinture... Découvrez-les !
#maïsiculteur #semences #semencier",2019-04-08T14:45:48.000Z,1115264484120178694,"Les trichogrammes, de minuscules guêpes de moins d'1 mm sont utilisée contre la #pyrale du #maïs, 120 000 ha utilisent ce système de lutte contre les ravageurs de la plante #biocontrole https://t.co/DpNcU7mGqj",pyrale,['maïs'],0
245,60f00855bd62ed8c4e417629,568775284.0,Julien Saguez,JSaguez,"Entomologiste, Photographe, bénévole pour différents organismes !",2019-03-21T14:12:28.000Z,1108733114669506564,"Nous avons parlé de vers fil-de-fer, de légionnaire uniponctuée, de pyrale du maïs, du ver-gris occidental du haricot, des chrysomèles des racines et autres ravageurs du maïs. Et de quelques cas de résistance.",pyrale,"['haricot', 'maïs']",0
246,60f00855bd62ed8c4e41763e,1.0166249059856261e+18,Pinson David,Dav_Pinson,Mes tweets n’engagent que moi.,2019-03-19T09:12:03.000Z,1107932737837678592,"il est encore temps de broyer finement les cannes et les collets des #maïs afin de limiter la pression. Mais, il faudra aussi prévoir une lutte préventive en juin avec une solution efficace sur tous les foreurs. #sesamie #pyrale https://t.co/QpgGqCjHt4",pyrale,['maïs'],0
248,60f00858bd62ed8c4e4178c8,3331465558.0,Ludovic Roncin🇨🇵,ludovicroncin,"Président @jeunesagri49
Cessons d'opposer! Défendons toutes les agricultures ! #ceuxquifontlelait 🐄 #labelrouge #enegieverte #Anjou #agripapa",2019-02-26T21:07:04.000Z,1100502533469097984,"C'est le point négatif...dans le maïs pour pyrale, c'est un peu juste",pyrale,['maïs'],0
249,60f00858bd62ed8c4e4178d4,1269723139.0,"Maïs Culture Durable, cet épi m'épate !",MaisDurable,"Les atouts du maïs sont multiples ! 3500 produits de notre quotidien en contiennent : dentifrice, peinture... Découvrez-les !
#maïsiculteur #semences #semencier",2019-02-26T10:09:26.000Z,1100337032973504512,Dont les #trichogrammes = lutte biologique contre la #pyrale du #maïs #biocontrole https://t.co/vy7IYnTlE5,pyrale,['maïs'],0
250,60f00858bd62ed8c4e4178ea,1269723139.0,"Maïs Culture Durable, cet épi m'épate !",MaisDurable,"Les atouts du maïs sont multiples ! 3500 produits de notre quotidien en contiennent : dentifrice, peinture... Découvrez-les !
#maïsiculteur #semences #semencier",2019-02-25T11:02:58.000Z,1099988118873296896,Les #trichogrammes contre la #pyrale du #maïs ! Aujourd'hui environ 120.000 ha de maïs utilisent le #biocontrole. Déploiement envisage de + 50.000 ha d'ici 2020 et +100.000 ha d'ici 2025 https://t.co/LM5bv6ITvF https://t.co/vGt7xS731Z,pyrale,['maïs'],0
251,60f00858bd62ed8c4e4178eb,3432810945.0,AGPM,agpm_mais,"maïs grains doux fourrage et semences, filière maïs, producteurs, maïsiculteurs, syndicalisme agriculture",2019-02-25T10:59:34.000Z,1099987263210115072,Les #trichogrammes contre la #pyrale du #maïs ! l'AGPM s'engage dans le contrat de solution qui contribue à diminuer l'usage des produits phytosanitaires tout en intégrant des solutions telles que le #biocontrole https://t.co/9HP4SEEsuR https://t.co/RzoP8I1AB3,pyrale,['maïs'],0
253,60f00858bd62ed8c4e41791c,47917548.0,GRW,AEGRW,"Rédacteur d' Agriculture et Environnement : infos sur l'#EcologiePolitique, #AgricultureBio, #biotechnologies, #pesticides #fruits #sante",2019-02-20T07:22:27.000Z,1098120682809053184,"M Pouvez-vous me confirmer que pour remplacer le glyphosate vous proposez aux agriculteurs de ""choisir des variétés résistantes au mildiou"" et d'utiliser ""des coccinelles qui dévorent les pucerons et es bactéries qui tuent la pyrale du maïs"" ? https://t.co/23CpTLjjZp",pyrale,"['maïs', 'millet']",0
254,60f00858bd62ed8c4e417930,8.709399189016822e+17,PERAN,dPERAN2256,Producteur de lait en mode lean,2019-02-16T21:40:24.000Z,1096887040292110336,"Y a t il moins de pyrale dans le maïs sous éclairage public ? Si oui, bon moyen de lutte intégrée !!",pyrale,['maïs'],0
255,60f00858bd62ed8c4e417938,163698767.0,Annie-Eve Gagnon,Gagnonae,"AAFC research scientist in entomology. Biological control, Trophic interactions, Climate change, horticulture.",2019-02-15T13:32:49.000Z,1096401948335591424,Quels seront les impacts des changements climatiques sur le contrôle de la pyrale du maïs? Réponses ici | What will be the impact of climate change on pest management of the European corn borer? Answers here https://t.co/sMyRlGlPB0 https://t.co/xLV6HDflCH,pyrale,['maïs'],0
256,60f00858bd62ed8c4e417944,490565784.0,AgricultureFr,AgricultureFr,Suivez l'actualité et les dernières informations du monde agricole en France - #agriculture #elevage,2019-02-06T03:33:10.000Z,1092989551864365058,"Revoir : Pyrale du maïs, comment la combattre ? https://t.co/CwJH32CEFG",pyrale,['maïs'],0
258,60f00858bd62ed8c4e417952,1.0177699246584177e+18,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2019-02-04T16:19:52.000Z,1092457723478900737,"Pyrale du maïs, comment la combattre ? https://t.co/h5nXAVvyvj via #TALKAG, 1er réseau social d’agriculteurs; venez découvrir #Parlons_agriculture #TALKAG #Agriculture_digitale #Monde_paysan #Pyrale_du_maïs #Maïs",pyrale,['maïs'],0
259,60f00858bd62ed8c4e417954,1192767230.0,AlainCo #JeSuisPrometheen,alain_co,"LENR-Forum tech-watcher. Disruptive tech:#LENR,#EmDrive... Moments. I don't endorse all, do due diligence!#JeSuisPrometheen",2019-02-02T19:07:23.000Z,1091775105338884097,"Quand on voit la convergence des luttes contre le bon sens, je crois que toute les bonnes volontés devront s'unir... Après parler de pyrale du Maïs à un dispatcheur du réseau électrique, et un oncologue , ca demande de la pédagogie.",pyrale,['maïs'],0
260,60f00858bd62ed8c4e417956,1.002613563914154e+18,ChristopheB.,agritof80,Agriculteur à droite de la Baie de Somme -Membre fondateur du #CADKEA (Comité Anti #DunningKrugerEffect sur l'#Agriculture) #ThreadAgri #CeuxQuiFontLAgriculture,2019-02-01T11:45:20.000Z,1091301469184315392,"Les 2 sont apparus en même temps. Les opposants se sont focalisés sur le premier. D'ailleurs le seul OGM cultivé en Europe, c'est un maïs BT contre la pyrale en Espagne",pyrale,['maïs'],0
261,60f00858bd62ed8c4e41795e,9.963651532004188e+17,Philippe Dumont,phdumont51,"Ancien avocat et développeur de plantes biotech, j'oeuvre pour faire comprendre à tous publics les avantages des #biotechnologies végétales et le #geneediting.",2019-01-29T08:32:41.000Z,1090165825372413952,Le niébé résistant aux insectes sera commercialisé au Nigéria. A quand le maïs résistant à la pyrale commercialisé en France? https://t.co/qV7KQPCT2G,pyrale,['maïs'],0
262,60f00858bd62ed8c4e417963,1.0177699246584177e+18,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2019-01-24T16:19:31.000Z,1088471367266299905,"Pyrale du maïs https://t.co/FRdSzawHpK via #TALKAG, 1er réseau social pour agriculteurs #Pyrale_du_maïs #Ravageurs",pyrale,['maïs'],0
263,60f00858bd62ed8c4e417964,1.0177699246584177e+18,TalkAG,talk_ag,TalkAG est un réseau social pour les agriculteurs et les professionnels de l'agriculture #agriculture #bio #agriculteurs,2019-01-24T16:17:05.000Z,1088470756768563210,"Pyrale du maïs https://t.co/JLhFO6PnpU via #TALKAG, 1er réseau social d’agriculteurs; venez découvrir #Parlons_agriculture #TALKAG #Agriculture_digitale #Monde_paysan #Pyrale_de_la_vigne #Ravageurs",pyrale,"['vigne', 'maïs']",0
264,60f00858bd62ed8c4e41797a,1140673782.0,F.Chasteland,fchasteland,"Science,Arts,Architecture,
Photography, Philosophy,History ,Strategy & some politics...",2019-01-17T13:09:45.000Z,1085886895836536832,"Oui, ms cela dépend, les ogm qui prétendent incorporer des insecticides entraînent la mutation des insectes par pression de sélection et finissent par nécessiter de nouveau des insecticides classiques ,ex la pyrale du maïs. Il n'y a pas de miracles ,ms une nécessité de prudence.",pyrale,['maïs'],0
265,60f00858bd62ed8c4e41797e,7.93772530758783e+17,FlashAgri ⚡🌱,FlashAgri,Compte officiel du #FlashAgri ⚡🌱 Le #Top3 des info #agriculture qu'il ne fallait pas louper aujourd'hui! #agrilovers #agriculteurs,2019-01-16T20:09:41.000Z,1085630186425585665,1⃣ : [CULTURES] : Connaisez-vous les dégâts que peuvent engendrer la pyrale ? #⃣ #FlashAgri #agriculture #Élevage #ration #MaïsEnsilage #Alimentation #Vaches https://t.co/ggrgccuxVv,pyrale,"['fourrage annuel', 'maïs', 'limettier', 'grande culture']",0
266,60ef6e98bd62ed8c4e3f5d4a,1.276320350062678e+18,Robot De l'Info,RDelinfo,"Nono est un robot de l'info en temps réel.
C'est le compagnon idéal de l'actualité en continue",2020-12-29T11:17:50.000Z,1343878890180276224,"Maître corbeau, oiseau de malheur ? - https://t.co/btEX4tEedt Qu'il rode autour des cimetières, pille les champs ou se fasse dénonciateur anonyme, c'est presque toujours sous les traits d'un oiseau de malheur que le corbeau est évoqué. A juste titre ?Voir la source https://t.co/GIvLg3k7o1",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,0
267,60ef6e98bd62ed8c4e3f5df6,9.736238793347564e+17,Franc Aller,Franc_Aller,"Un monde se meurt.
#Chasse #Ruralité
Je demeurerai.
#IlsSachentNousChassons #LibertéRuralité
Ni RN, ni Zemmour, ni LREM. D'autres candidats aux baffes ?",2020-12-20T07:20:00.000Z,1340557546915033088,"#LeSaviezVous ? Les premiers oiseaux auteurs de dégâts dans les cultures sont les corvidés (freux, corneille, choucas), le pigeon ramier (palombe) &amp; l'étourneau sansonnet. Mais on y trouve aussi... le #faisan, amateur de #semis (graine &amp; plantule) de céréales, betterave, choux… https://t.co/nk5yLq7aBb",(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),"['chou', 'betterave', 'chou potager', 'céréale', 'bette à cardes']",0
268,60ef6e98bd62ed8c4e3f5e35,7.912023176096604e+17,Benoît,BenoitGoasduff,#Eleveur dans le #NordFinistère  installé depuis le 01/03/2018  #CeuxQuiFontLeLait #CeuxQuiFondLaViande  🐮+🐷+🌿🍀🌽🌾cyclosportif à mes heures perdus 🚴,2020-12-17T14:32:31.000Z,1339579229319667718,Tu met un comme ça dans le champs calcul où il vas pété le voisin pourrai pas être content Ça peut être pas ne solution contre les choucas ou les étourneaux https://t.co/ToURICWsdt,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),"['chou', 'chou potager']",0
269,60ef6e98bd62ed8c4e3f5e39,280625667.0,BLWAM,ughsoju,ouais,2020-12-17T11:46:54.000Z,1339537552324370433,j'ai sous estimé fischl mais c'est pas ma faute genre je comprends vrm pas son pouvoir quand elle appelle le corbeau la il transperce les ennemis? il se balade? tf is he doing pck inflige 0 dégâts,(corbeau OR freux OR corvidé OR choucas OR corneille) (récolt OR moisson OR rendement OR dégât OR degat OR détruit OR maïs OR agric OR agro OR semis OR sémence OR sèment OR semé OR parcelle OR colza OR tournesol OR cultures OR frutier OR avoine OR féverole OR céréal OR champs),,0
